word	zh	image	icon
merges	合并	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Alresford_Road_merges_into_Ridgemount_-_geograph.org.uk_-_1154027.jpg/250px-Alresford_Road_merges_into_Ridgemount_-_geograph.org.uk_-_1154027.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.Y_IZC2C6-Fms-BE5rkPFYAAAAA&pid=15.1
merging	合并	https://upload.wikimedia.org/wikipedia/commons/7/7b/Merge_assortment_1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/448/448605.png
meshes	网格	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Meshes_of_the_Afternoon_1.png/250px-Meshes_of_the_Afternoon_1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/18308/18308528.png
message	消息	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/Conveying_a_message_-_geograph.org.uk_-_881239.jpg/250px-Conveying_a_message_-_geograph.org.uk_-_881239.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.gYlb-KmkIglJkmcqw6xCUgAAAA&pid=15.1
messages	消息	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Tapped_soviet_radio_messages_1945-00.png/250px-Tapped_soviet_radio_messages_1945-00.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.gYlb-KmkIglJkmcqw6xCUgAAAA&pid=15.1
messaging	消息	https://upload.wikimedia.org/wikipedia/commons/c/ca/Pidgin_instant_messaging_icon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.gYlb-KmkIglJkmcqw6xCUgAAAA&pid=15.1
messengers	信使	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Badge_of_Messengers_of_George_VI_Silver_Greys_badges_%28cropped%29.jpg/250px-Badge_of_Messengers_of_George_VI_Silver_Greys_badges_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.explicit.bing.net/th?id=OIP.2SXLl_WG5zRTV8m_yuBZugAAAA&pid=15.1
met	达到	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Metropolitan_Museum_of_Art_%281253780653%29.jpg/250px-Metropolitan_Museum_of_Art_%281253780653%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.8ZOCK4htelBst3Z4I97fEQAAAA&pid=15.1
metadata	元数据		https://ts3.mm.bing.net/th?id=OIP.a_uEYPrmlDEYCrC4JKgbmAAAAA&pid=15.1
metering	计量	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/Metering_pump_head.PNG/250px-Metering_pump_head.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2898/2898735.png
method	方法	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/The_Crystal_Method_Logo.gif/250px-The_Crystal_Method_Logo.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2643/2643513.png
methods	方法	https://upload.wikimedia.org/wikipedia/commons/0/0d/Christie%2C_Traditional_Methods...%2C_fig180.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/2643/2643513.png
method	方法	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/The_Crystal_Method_Logo.gif/250px-The_Crystal_Method_Logo.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2643/2643513.png
metric	指标	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Metric_%40_Wellington_Square_%2827_9_2009%29_%283987063114%29.jpg/250px-Metric_%40_Wellington_Square_%2827_9_2009%29_%283987063114%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn0.iconfinder.com/data/icons/social-messaging-productivity-5/128/analytics-512.png
metrics	指标	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Wikisound_Audio_Speaks_Campaign_Metrics_2023_03.png/250px-Wikisound_Audio_Speaks_Campaign_Metrics_2023_03.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn0.iconfinder.com/data/icons/social-messaging-productivity-5/128/analytics-512.png
micromanaging	微观管理		https://ts4.mm.bing.net/th?id=OIP.DOMzF7azLf1eb9UFPvfzSgAAAA&pid=15.1
microservices	微服务	https://upload.wikimedia.org/wikipedia/commons/b/b6/JolieProgrammingLanguageLogo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/12465/12465323.png
mid	中间	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/Mid_Street_-_geograph.org.uk_-_4034998.jpg/250px-Mid_Street_-_geograph.org.uk_-_4034998.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.w4CXxTLgU2mZ6TgfDnBuogAAAA&pid=15.1
might	可能	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/What_Might_Have_Been_Expected_-_Bookcover_-_Project_Gutenberg_eText_18654.jpg/250px-What_Might_Have_Been_Expected_-_Bookcover_-_Project_Gutenberg_eText_18654.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.kNGvUCC6gFzKsFPLqAeaegAAAA&pid=15.1
migration	迁移	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/Human-migration-temperature.jpg/250px-Human-migration-temperature.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/7429/7429856.png
migrations	迁移		https://cdn-icons-png.flaticon.com/128/7429/7429856.png
milestones	里程碑	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/A_mile_marker_along_the_Ashby_Canal_-_geograph.org.uk_-_920752.jpg/250px-A_mile_marker_along_the_Ashby_Canal_-_geograph.org.uk_-_920752.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/7664/7664191.png
minimize	最小化	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/Delaunay_triangulation_does_not_minimize_edge_length.gif/250px-Delaunay_triangulation_does_not_minimize_edge_length.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/786/786263.png
minimum	最小	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/Hourly_Minimum_Wages_in_Developed_Economies%2C_2011.jpg/250px-Hourly_Minimum_Wages_in_Developed_Economies%2C_2011.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.0z5k9XUmsUuC0EfdlH3DjwAAAA&pid=15.1
minor	次要	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CanisMinorCC.jpg/250px-CanisMinorCC.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3032/3032298.png
mint	铸造	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/Mint_Band.png/250px-Mint_Band.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4264/4264701.png
minute	分钟	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Minute_Alapati_Taupo%2C_February_2020_%28GPO035%29_%28cropped%29.jpg/250px-Minute_Alapati_Taupo%2C_February_2020_%28GPO035%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/6116/6116635.png
minutes	分钟	https://upload.wikimedia.org/wikipedia/commons/e/e0/60_Minutes_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.StVH03Y_Rw8ck0uhrHfBuAAAAA&pid=15.1
mirror	镜像	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/Mirror%2C_Alberta_Location.png/120px-Mirror%2C_Alberta_Location.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3719/3719801.png
misconfigurations	错误配置		https://ts4.mm.bing.net/th?id=OIP.kBGg_g-yCjiXce9f32R0vAAAAA&pid=15.1
mislead	误导	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/Misleading_Pie_Chart.png/250px-Misleading_Pie_Chart.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.uTx4xdO8UqnAkOGTCwv1jwAAAA&pid=15.1
mismatches	不匹配		https://ts3.mm.bing.net/th?id=OIP.hDE0YH4om62uls6y2Ofp1gAAAA&pid=15.1
missed	错过	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Photo_opportunity_missed%5E_-_geograph.org.uk_-_1090514.jpg/250px-Photo_opportunity_missed%5E_-_geograph.org.uk_-_1090514.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4015/4015745.png
misses	错过	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/The_Misses_Lutwidge_playing_chess.jpg/250px-The_Misses_Lutwidge_playing_chess.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.shOaJrZqnp5meZ-kT4PQuwAAAA&pid=15.1
missing	缺失	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/Missing_square.gif/250px-Missing_square.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1687/1687361.png
mission	使命	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/Mission_Laishi_church%2C_Chaco%2C_Argentina_%287296998864%29.jpg/250px-Mission_Laishi_church%2C_Chaco%2C_Argentina_%287296998864%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/8528/8528017.png
mistakes	错误	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Mistakes-Precious_Life_Lessons.jpg/250px-Mistakes-Precious_Life_Lessons.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4249/4249097.png
misused	误用	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Abuse_-_launch_grenade_on_flyer.png/250px-Abuse_-_launch_grenade_on_flyer.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.Gf_kv4D7sw47HEzYn8UC4gAAAA&pid=15.1
mitigation	缓解	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/FEMA_-_284_-_Hazard_Mitigation_-_raised_air_conditioning_unit.jpg/250px-FEMA_-_284_-_Hazard_Mitigation_-_raised_air_conditioning_unit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/16934/16934595.png
mitigations	缓解	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/Capandshare02outline.jpg/250px-Capandshare02outline.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.jGUq5acD0EZNc-n9_lDwcAAAAA&pid=15.1
mix	混合	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Tommixportrait.jpg/250px-Tommixportrait.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/114/114937.png
mixing	混合	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Mixing_the_compost_heap_manually_%28video%29_%286882092013%29.jpg/250px-Mixing_the_compost_heap_manually_%28video%29_%286882092013%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/114/114937.png
ml	机器学习		
mob	人群	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Mobile_Regional_Airport_-_AL_-_11feb1997.jpg/250px-Mobile_Regional_Airport_-_AL_-_11feb1997.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/6264/6264696.png
mobile	移动	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/Mobile_Alabama_I-10_downtown.jpg/250px-Mobile_Alabama_I-10_downtown.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/0/191.png
mode	模式	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Zarlino-modes.jpg/250px-Zarlino-modes.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/189/189412.png
model	模型	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/A_French_model_1880.jpg/250px-A_French_model_1880.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1130/1130293.png
modeling	建模	https://upload.wikimedia.org/wikipedia/commons/4/48/Hardware-accelerated-molecular-modeling.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/9213/9213491.png
models	模型	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/Models-sean-kelly-onstage.jpg/250px-Models-sean-kelly-onstage.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.mVTCEDjX1oH80o1rx0mzkgAAAA&pid=15.1
moderate	审核	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Political_Chart_-_Moderate_Libertarian.JPG/250px-Political_Chart_-_Moderate_Libertarian.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.6OlAKuZKbtX9BJVNmvxSkQAAAA&pid=15.1
moderation	审核	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Stradanus_-_Moderation_disarming_Vanity.jpeg/250px-Stradanus_-_Moderation_disarming_Vanity.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/16973/16973010.png
moderator	主持人	https://upload.wikimedia.org/wikipedia/commons/f/fa/Moderator_pathway.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/14146/14146933.png
modern	现代	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Modern_Athlete_Pablo_Gargallo.jpg/250px-Modern_Athlete_Pablo_Gargallo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.5A8oy3EcnBjlwHuTbrB78gAAAA&pid=15.1
modes	模式		https://ts2.mm.bing.net/th?id=OIP.S8uf2wPj4jYCZ41INZpYMwAAAA&pid=15.1
modules	模块	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/Fwcam_modules_padding.it.png/250px-Fwcam_modules_padding.it.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/18312/18312601.png
money	钱	https://upload.wikimedia.org/wikipedia/commons/2/29/Fifa_Big_Money_2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/10369/10369894.png
monitor	监控	https://upload.wikimedia.org/wikipedia/commons/a/ac/Farm-Fresh_monitor_error.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/3474/3474362.png
monitoring	监控	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Wind_Monitoring_Mast_-_geograph.org.uk_-_825775.jpg/250px-Wind_Monitoring_Mast_-_geograph.org.uk_-_825775.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2942/2942789.png
monorepo	单体仓库		https://ts1.mm.bing.net/th?id=OIP.sLRMBknrh8RdyPAMyG4sHAAAAA&pid=15.1
month	月	https://upload.wikimedia.org/wikipedia/commons/1/19/Tamil_month_sign.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/10755/10755167.png
monthly	每月	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/1862_Harpers_New_Monthly_Magazine_no150_cover.png/250px-1862_Harpers_New_Monthly_Magazine_no150_cover.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/10755/10755167.png
months	月	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Schnoodle_-_4_Months_Old.JPG/250px-Schnoodle_-_4_Months_Old.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://images.icon-icons.com/1572/PNG/96/3592851-calendar-general-month-month-calendar-office-schedule-wall-calendar_107740.png
mood	情绪	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Anushka_n_Imran_at_Mood_Indigo_2012.jpg/250px-Anushka_n_Imran_at_Mood_Indigo_2012.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/8198/8198605.png
more	更多	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/M%C3%B8re%26Romsdal_Kommuner_Small.png/250px-M%C3%B8re%26Romsdal_Kommuner_Small.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.IvTiY99_gjK_0A9IlfYxKgAAAA&pid=15.1
most	最多		https://ts1.mm.bing.net/th?id=OIP.s2kzjb4scG3Gjul6egNxXgAAAA&pid=15.1
motion	动议	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Translational_motion.gif/250px-Translational_motion.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.ggzJdBSZE-oJjf8yFM1oUwAAAA&pid=15.1
motions	动议	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Pete_performing_with_the_Motions_in_April_2010.jpg/120px-Pete_performing_with_the_Motions_in_April_2010.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.6Vgfcn4gmZHRPdDAf8OpzgAAAA&pid=15.1
move	移动	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/Your_Move_-_North_Street_-_geograph.org.uk_-_1691165.jpg/250px-Your_Move_-_North_Street_-_geograph.org.uk_-_1691165.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.aodX1pSn46Jq9zom7tSMSwAAAA&pid=15.1
movement	运动	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/Refining_and_harmonizing_the_Movement_Strategy_recommendations.png/250px-Refining_and_harmonizing_the_Movement_Strategy_recommendations.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/583/583589.png
mover	搬运	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Small_Earth_Mover_-_geograph.org.uk_-_543998.jpg/250px-Small_Earth_Mover_-_geograph.org.uk_-_543998.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3695/3695219.png
mtls	mTLS	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Moving_sidewalk.jpg/250px-Moving_sidewalk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.iMHPgJHSeol-gs7LhqzRzQAAAA&pid=15.1
much	很多	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/Much_Wenlock%2C_former_Barclay%27s_Bank_-_geograph.org.uk_-_1626976.jpg/250px-Much_Wenlock%2C_former_Barclay%27s_Bank_-_geograph.org.uk_-_1626976.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5229/5229384.png
multi	多	https://upload.wikimedia.org/wikipedia/commons/1/10/Kingston_Multi_Media_Card_32MB_front_20040702.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/2634/2634134.png
multilingual	多语言	https://upload.wikimedia.org/wikipedia/commons/d/d9/Multilingual_Wikipedia_logo.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/14356/14356809.png
multiple	多个	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/Carswell-Multiple_Sclerosis.jpg/120px-Carswell-Multiple_Sclerosis.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2108/2108962.png
multiply	倍增		https://ts1.mm.bing.net/th?id=OIP.-73Ym1WW_9SWXGvdOC2_6gAAAA&pid=15.1
museum	博物馆	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/Brewery_Museum_-_geograph.org.uk_-_289403.jpg/250px-Brewery_Museum_-_geograph.org.uk_-_289403.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3936/3936816.png
must	必须	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/2005-tusker-musth-crop.jpg/250px-2005-tusker-musth-crop.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5632/5632284.png
mute	静音	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/Trumpet_WahWahMute.jpg/250px-Trumpet_WahWahMute.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/16821/16821054.png
mutual	相互	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/OHMap-doton-Mutual.png/250px-OHMap-doton-Mutual.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/12070/12070306.png
mystery	神秘	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Mystery_January_1934.jpg/250px-Mystery_January_1934.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4114/4114763.png
name	名称	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Abdulaziz_%28Name%29.png/250px-Abdulaziz_%28Name%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9533/9533813.png
names	名称	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/Allah_Names_in_Chinese_Arabic_Script.jpg/120px-Allah_Names_in_Chinese_Arabic_Script.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9533/9533813.png
naming	命名	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/Adam_Naming_the_Animals_-_Vanderbilt_ACT_-_Kimbell_Adam_naming_animals.jpg/120px-Adam_Naming_the_Animals_-_Vanderbilt_ACT_-_Kimbell_Adam_naming_animals.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/6135/6135265.png
narrative	叙述	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/NarrativeStructures.jpg/250px-NarrativeStructures.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.lRG05iKtpxxScudGYJ00YQAAAA&pid=15.1
native	原生	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Native_Polish_Church_logo.png/250px-Native_Polish_Church_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3429/3429448.png
navigation	导航		https://cdn-icons-png.flaticon.com/128/9370/9370884.png
nda	保密协议	https://upload.wikimedia.org/wikipedia/commons/b/bc/NDA_Insignia-1956.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.YuEskjsK2Dn1XOGXv7_XUwAAAA&pid=15.1
near	近	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Near_Eros.jpg/250px-Near_Eros.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.hwIflW0b4XkdIJ7tigm6GgAAAA&pid=15.1
nearby	附近	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Beacon_Tarn_and_the_nearby_top_of_Beacon_Fell_-_geograph.org.uk_-_540547.jpg/250px-Beacon_Tarn_and_the_nearby_top_of_Beacon_Fell_-_geograph.org.uk_-_540547.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/7979/7979916.png
nearly	几乎	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/Nearly_there%5E_-_geograph.org.uk_-_166968.jpg/250px-Nearly_there%5E_-_geograph.org.uk_-_166968.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.2kkUPIQd5CGwiVNu-RB4LAAAAA&pid=15.1
necessary	必要	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Necessary_railings_on_the_high_path_at_Lynmouth_-_geograph.org.uk_-_939728.jpg/250px-Necessary_railings_on_the_high_path_at_Lynmouth_-_geograph.org.uk_-_939728.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.i2_vtkX8Y6Z_JJmVhS5RZAAAAA&pid=15.1
