word	zh	image	icon
control	控制	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/ControlSurfaces.gif/250px-ControlSurfaces.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.J40bg841OwHKJ0LX_or0UwAAAA&pid=15.1
controllers	控制器	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/SNES_controller.jpg/250px-SNES_controller.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2331/2331852.png
controls	控件	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/ControlSurfaces.gif/250px-ControlSurfaces.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.XKE9QPiafNEVcacELjsx6gAAAA&pid=15.1
convenience	便利	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Japan_Post_Convenience_Store_Mailbox.jpg/250px-Japan_Post_Convenience_Store_Mailbox.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/18331/18331663.png
conversation	对话	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Pissarro_Conversation.jpg/250px-Pissarro_Conversation.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/953/953810.png
conversations	对话	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/Octave_TASSAERT_The_Waif_-L%27abandonn%C3%A9e.jpg/250px-Octave_TASSAERT_The_Waif_-L%27abandonn%C3%A9e.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/953/953810.png
conversions	转化	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Anecdotes_of_singular_and_remarkable_conversions_front_image.jpg/250px-Anecdotes_of_singular_and_remarkable_conversions_front_image.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/10988/10988170.png
convert	转换	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/To_Convert_or_Not_To_Convert_-_geograph.org.uk_-_843710.jpg/250px-To_Convert_or_Not_To_Convert_-_geograph.org.uk_-_843710.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.q4z0GkgYlYnG9m0Aon14nwAAAA&pid=15.1
cookie	cookie	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/Choco_chip_cookie.png/250px-Choco_chip_cookie.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1047/1047813.png
cookies	cookie	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/Choco_chip_cookie.png/250px-Choco_chip_cookie.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://images.icon-icons.com/964/PNG/96/cookies_icon-icons.com_74638.png
coordinate	协调	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/3D_Spherical.svg/250px-3D_Spherical.svg.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9098/9098307.png
coordinated	已协调	https://upload.wikimedia.org/wikipedia/commons/1/12/Map_coordinate_system.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts4.mm.bing.net/th?id=OIP.ABbfkFUE4HETtmD9VLfg6gAAAA&pid=15.1
coordinating	协调	https://upload.wikimedia.org/wikipedia/commons/f/f1/Rizal_Ramli_Coordinating_Minister_of_Maritime_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/12450/12450711.png
copies	副本	https://upload.wikimedia.org/wikipedia/commons/6/69/Branko_Copic.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://images.icon-icons.com/37/PNG/96/copy_4221.png
copy	复制	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Ardabil_Carpet_Copy_.jpg/250px-Ardabil_Carpet_Copy_.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://icons.iconarchive.com/icons/icons8/windows-8/128/Editing-Copy-icon.png
copyright	版权	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Intellectual_property_Noun_project.svg/250px-Intellectual_property_Noun_project.svg.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.QP9tsOlm9k9OULdMI-lEhwAAAA&pid=15.1
core	核心	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/Granitic_core_Stillwater_sw5.jpg/60px-Granitic_core_Stillwater_sw5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9727/9727226.png
correct	正确	https://upload.wikimedia.org/wikipedia/commons/2/26/Correct_the_Record_Photo-5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/4436/4436481.png
correction	更正		https://cdn-icons-png.flaticon.com/128/5368/5368621.png
correctly	正确地	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Correctly_exposed_histogram.jpg/250px-Correctly_exposed_histogram.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.codbDYNB1VD5239X8Z5ErgAAAA&pid=15.1
cost	成本	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/US_criminal_justice_cost_timeline.gif/250px-US_criminal_justice_cost_timeline.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/8435/8435689.png
costly	昂贵	https://upload.wikimedia.org/wikipedia/commons/e/e1/Civil_War_News_43_-_COSTLY_MISTAKE_back.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn3.iconfinder.com/data/icons/miscellaneous-77-solid/128/valuable_precious_costly_expensive_overpriced_currency_wealth_spending-128.png
costs	成本	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/EVR_Eco-costs_costs_value_bars.gif/250px-EVR_Eco-costs_costs_value_bars.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.1CuEDIwerhguLm6mN-Z7kwAAAA&pid=15.1
could	可以	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/Bookman_Ornament_9617_%28bookshelf%29.svg/250px-Bookman_Ornament_9617_%28bookshelf%29.svg.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/11055/11055883.png
counsel	顾问	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/Tissot_Abram%27s_Counsel_to_Sarai.jpg/250px-Tissot_Abram%27s_Counsel_to_Sarai.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2253/2253890.png
count	计数	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Johan_Erik_Lindh_-_Portrait_of_Carl_Gustaf_Mannerheim_%281797-1854%29.jpg/250px-Johan_Erik_Lindh_-_Portrait_of_Carl_Gustaf_Mannerheim_%281797-1854%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2132/2132346.png
counts	计数	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Johan_Erik_Lindh_-_Portrait_of_Carl_Gustaf_Mannerheim_%281797-1854%29.jpg/250px-Johan_Erik_Lindh_-_Portrait_of_Carl_Gustaf_Mannerheim_%281797-1854%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1329/1329886.png
coupons	优惠券	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/Tem_phi%E1%BA%BFu_th%E1%BB%9Di_bao_c%E1%BA%A5p.jpg/250px-Tem_phi%E1%BA%BFu_th%E1%BB%9Di_bao_c%E1%BA%A5p.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.leefaXC9V1Hl2AeCVCEt4gAAAA&pid=15.1
courage	勇气	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Plate_7_from_%22The_Disasters_of_War%27_%28Los_Desastres_de_la_Guerra%29-_What_courage%21_%28Que_valor%21%29_MET_MM13446.jpg/250px-Plate_7_from_%22The_Disasters_of_War%27_%28Los_Desastres_de_la_Guerra%29-_What_courage%21_%28Que_valor%21%29_MET_MM13446.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/584/584641.png
course	课程	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/Sunrise_on_the_golf_course_-_geograph.org.uk_-_631591.jpg/250px-Sunrise_on_the_golf_course_-_geograph.org.uk_-_631591.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/15748/15748424.png
cover	覆盖	https://upload.wikimedia.org/wikipedia/commons/f/f1/Cover_Southern_horrors.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://icons.iconarchive.com/icons/tribalmarkings/colorflow/128/dvd-covers-icon.png
coverage	覆盖	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Coverage_Board.jpg/250px-Coverage_Board.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/6633/6633297.png
covered	已覆盖	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/Covered%28roofed%29_bridge_Lovech_at_night.jpg/250px-Covered%28roofed%29_bridge_Lovech_at_night.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.N3zlIhuR85RnVxkU1TfnOwAAAA&pid=15.1
covers	覆盖	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Daijish%C5%8D_%28book_cover_version%29.jpg/250px-Daijish%C5%8D_%28book_cover_version%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://icons.iconarchive.com/icons/tribalmarkings/colorflow/128/dvd-covers-icon.png
cpq	CPQ	https://upload.wikimedia.org/wikipedia/commons/5/57/Tomomi_Inada_LDP_Representative_March_28%2C_2008.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts1.mm.bing.net/th?id=OIP.uk0L6cHjA-TuskRld09EbwAAAA&pid=15.1
cpu	CPU	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Intel_i9-14900KF_CPU.jpg/250px-Intel_i9-14900KF_CPU.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/689/689379.png
crafts	技艺	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Craft_fair_and_folk_festival_Bangladesh_2024_at_Sonargaon_museum_35.jpg/250px-Craft_fair_and_folk_festival_Bangladesh_2024_at_Sonargaon_museum_35.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3813/3813693.png
crashing	崩溃	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Lionel_Walden_-_Crashing_Surf.jpg/250px-Lionel_Walden_-_Crashing_Surf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/10692/10692763.png
create	创建	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/Create_Centre_-_geograph.org.uk_-_129753.jpg/250px-Create_Centre_-_geograph.org.uk_-_129753.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.YtzOCzq9T2YU3wgLmPqilwAAAA&pid=15.1
creates	创建	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Volunteer_creates_Ben_Breedlove_florograph..jpg/250px-Volunteer_creates_Ben_Breedlove_florograph..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.Fmi8VAMTKAt67UL7GFlqNwAAAA&pid=15.1
creating	创建	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/Coral_atoll_formation_animation.gif/250px-Coral_atoll_formation_animation.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.IDaGoYD-j9NXdgiml7x7xAAAAA&pid=15.1
creative	创意	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/Chung_Hsing_Cultural_and_Creative_Park_logo.png/250px-Chung_Hsing_Cultural_and_Creative_Park_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.tHqFeWGFQrSHAXLpQV1d7gAAAA&pid=15.1
creatives	创意人员	https://upload.wikimedia.org/wikipedia/commons/3/34/Cruces_Creatives_Logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.lXjLkcvXZ0Hix3E98_UauQAAAA&pid=15.1
credential	凭证	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/Chamran_Credential.jpg/250px-Chamran_Credential.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://images.icon-icons.com/4309/PNG/96/credential_achievement_qualification_award_diploma_certificate_icon_267204.png
credentials	凭证	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Nomura_presenting_credentials_to_Roosevelt_at_White_House.jpg/250px-Nomura_presenting_credentials_to_Roosevelt_at_White_House.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.ytptRRFPUY0XTuY9Ie4rYwAAAA&pid=15.1
credit	信用	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/Credit-cards.jpg/250px-Credit-cards.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4334/4334690.png
credits	学分	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Facebook_credits_World_Logo.png/250px-Facebook_credits_World_Logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4334/4334690.png
creepy	阴森		https://ts2.mm.bing.net/th?id=OIP.P0YjmW_gYS1Cvk0PEgUCqwAAAA&pid=15.1
crisis	危机	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/EXCOMM_meeting%2C_Cuban_Missile_Crisis%2C_29_October_1962.jpg/250px-EXCOMM_meeting%2C_Cuban_Missile_Crisis%2C_29_October_1962.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.qH0_NXv0OQP0nrAk_CLCTwAAAA&pid=15.1
crisp	清晰	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/Zebra_chip_crisps.png/250px-Zebra_chip_crisps.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.JYmx3R-nW2iq3nInjoNYswAAAA&pid=15.1
criteria	标准	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Wikimania_Scholarship_Criteria_-_2012.png/250px-Wikimania_Scholarship_Criteria_-_2012.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/8347/8347446.png
critical	关键	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Orbit_of_critical_point_z%3D0%2C_under_f%28-2%29%2C.jpg/250px-Orbit_of_critical_point_z%3D0%2C_under_f%28-2%29%2C.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.YsPAZLCdmezlBBCijyrjtAAAAA&pid=15.1
critique	点评	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/Critique_of_the_Theory_of_Evolution_Fig_007.jpg/250px-Critique_of_the_Theory_of_Evolution_Fig_007.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/7959/7959289.png
crm	CRM	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CRM_Company_Options.jpg/250px-CRM_Company_Options.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5706/5706401.png
cross	交叉	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/Cross2.svg/250px-Cross2.svg.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.uK6y2lLArJFv1UinnkBrowAAAA&pid=15.1
crowd	人群	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Crowd_in_street.jpg/250px-Crowd_in_street.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1293/1293155.png
crowded	拥挤	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Crowded_Nanjing_Road_in_Shanghai.jpeg/250px-Crowded_Nanjing_Road_in_Shanghai.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.UtfK3kSaG4y62ShOQAifMwAAAA&pid=15.1
csat	满意度	https://upload.wikimedia.org/wikipedia/commons/e/e3/Csat_%28stiliz%C3%A1lt%29_fr_--_fermail.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts2.mm.bing.net/th?id=OIP.mOKWlLkbsStioA9JQLCVxAAAAA&pid=15.1
cues	提示	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Siegelmarke_B%C3%BCrgermeister_-_Amt_-_Berncastel-Cues_W0232679.jpg/250px-Siegelmarke_B%C3%BCrgermeister_-_Amt_-_Berncastel-Cues_W0232679.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.tT1_Bey9mT45gOXjp0m3gAAAAA&pid=15.1
cull	淘汰	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/At_the_drafting_race_from_The_Powerhouse_Museum_Collection.jpg/250px-At_the_drafting_race_from_The_Powerhouse_Museum_Collection.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.nzyGvbzkyzdf73d89ONL8wAAAA&pid=15.1
cult	风气	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Cult%2C_Exeter_-_geograph.org.uk_-_628168.jpg/250px-Cult%2C_Exeter_-_geograph.org.uk_-_628168.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4127/4127193.png
culture	文化	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/9_Bisonte_Magdaleniense_pol%C3%ADcromo.jpg/250px-9_Bisonte_Magdaleniense_pol%C3%ADcromo.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.XhHtK8d1F5ICEphlaWnyGwAAAA&pid=15.1
cultures	文化	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/9_Bisonte_Magdaleniense_pol%C3%ADcromo.jpg/250px-9_Bisonte_Magdaleniense_pol%C3%ADcromo.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.XhHtK8d1F5ICEphlaWnyGwAAAA&pid=15.1
curated	精选	https://upload.wikimedia.org/wikipedia/commons/1/19/Curation_Bar_Icon_Info.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts1.mm.bing.net/th?id=OIP.byjqanv6E-gIqbdoXGBeDQAAAA&pid=15.1
curation	策展	https://upload.wikimedia.org/wikipedia/commons/1/19/Curation_Bar_Icon_Info.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts2.mm.bing.net/th?id=OIP.muflK_tTlM0vM2PJ6ZqwuQAAAA&pid=15.1
curiosity	好奇	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Kom%C3%A9ta_C-2020_F3_%28NEOWISE%29.jpg/250px-Kom%C3%A9ta_C-2020_F3_%28NEOWISE%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/7565/7565182.png
currencies	货币	https://upload.wikimedia.org/wikipedia/commons/3/3c/25_Yeni_Kuru%C5%9F_b.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.o0Tr24f1vCsSkXKvnzeZTwAAAA&pid=15.1
currency	货币	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Mxn_currency.png/250px-Mxn_currency.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.mO35nQ3C2i38YBx08OD5dgAAAA&pid=15.1
current	当前	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/Insulator_current_tibetan.PNG/250px-Insulator_current_tibetan.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.Ti-DBHIY54nfJwK0W8j5jAAAAA&pid=15.1
cursor	光标	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/Gerard_de_Lairesse%2C_The_Clemency_of_Lucius_Papirius_Cursor%2C_1688%2C_The_Hague%2C_Binnenhof.jpg/250px-Gerard_de_Lairesse%2C_The_Clemency_of_Lucius_Papirius_Cursor%2C_1688%2C_The_Hague%2C_Binnenhof.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://icons.iconarchive.com/icons/iconsmind/outline/128/Cursor-icon.png
custodians	保管人	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Devils_Tower_Custodians_Residence.jpg/250px-Devils_Tower_Custodians_Residence.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.OkORIkcN1SmXtLa8aaXdKwAAAA&pid=15.1
custom	自定义	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Google_Custom_Search_Beta_Logo.png/250px-Google_Custom_Search_Beta_Logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://media.forgecdn.net/avatars/thumbnails/815/431/64/64/638191588109644342.png
customer	客户	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Market_Scene_with_Vendor_and_Customers_-_Zacatlan_-_Puebla_-_Mexico_%2852208328324%29.jpg/250px-Market_Scene_with_Vendor_and_Customers_-_Zacatlan_-_Puebla_-_Mexico_%2852208328324%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/686/686348.png
customers	客户	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Market_Scene_with_Vendor_and_Customers_-_Zacatlan_-_Puebla_-_Mexico_%2852208328324%29.jpg/250px-Market_Scene_with_Vendor_and_Customers_-_Zacatlan_-_Puebla_-_Mexico_%2852208328324%29.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9792/9792988.png
customs	海关	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Netherlands_Customs_Douane_Schiphol_Airport.jpg/250px-Netherlands_Customs_Douane_Schiphol_Airport.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://icons.iconarchive.com/icons/microsoft/fluentui-emoji-mono/128/Customs-icon.png
cutover	切换	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/DTV_cutover_logo.png/250px-DTV_cutover_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.obK2m036fFS6u41iCTTsBgAAAA&pid=15.1
cutovers	切换	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/DTV_cutover_logo.png/250px-DTV_cutover_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.PNTKyQnWduZvgi9EAac84QAAAA&pid=15.1
cves	漏洞	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/USS_Bismarck_Sea_%28CVE-95%29_at_anchor_in_Majuro_Atoll%2C_circa_in_1944.jpg/250px-USS_Bismarck_Sea_%28CVE-95%29_at_anchor_in_Majuro_Atoll%2C_circa_in_1944.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.txyrI507leeHF93c-UioxgAAAA&pid=15.1
cycle	周期		https://cdn-icons-png.flaticon.com/128/7267/7267524.png
cycles	周期	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/No_cycles_-_geograph.org.uk_-_1566116.jpg/250px-No_cycles_-_geograph.org.uk_-_1566116.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/7267/7267524.png
daily	每日	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/The_Daily_Courant.png/250px-The_Daily_Courant.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/10754/10754993.png
dark	暗	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7e/Creation_of_Light.png/250px-Creation_of_Light.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.1MjW4ka0GhizkXp-XCJEpwAAAA&pid=15.1
dashboards	仪表盘	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/Bentley_Continental_GTC_011.JPG/250px-Bentley_Continental_GTC_011.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/11264/11264787.png
data	数据	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Data_types_-_en.svg/250px-Data_types_-_en.svg.png?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/11358/11358025.png
