word	zh	image	icon
alone	独自	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/Bipasha_Basu_at_success_bash_of_%27Alone%27_trailer.jpg/250px-Bipasha_Basu_at_success_bash_of_%27Alone%27_trailer.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5894/5894031.png
along	沿着	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Milepost_along_Lutterworth_Road_-_geograph.org.uk_-_865555.jpg/250px-Milepost_along_Lutterworth_Road_-_geograph.org.uk_-_865555.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn.icon-icons.com/icons2/65/PNG/128/page_along_12865.png
alongside	旁边	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Alongside_Wash_Road_-_geograph.org.uk_-_688588.jpg/250px-Alongside_Wash_Road_-_geograph.org.uk_-_688588.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.foanDu64NUxBtJEiJdiqMQAAAA&pid=15.1
aloud	出声	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/GirlsAloudOOCLive_Nicola.jpg/250px-GirlsAloudOOCLive_Nicola.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/17102/17102372.png
already	已经	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/If_it_wasn%27t_already_obvious%5E_-_geograph.org.uk_-_686509.jpg/120px-If_it_wasn%27t_already_obvious%5E_-_geograph.org.uk_-_686509.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.vvVL3E3_Txq0MCcvSGWSsQAAAA&pid=15.1
alternate	替代	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/Ulistnienie_%28Phyllotaxys_alternate%29.png/250px-Ulistnienie_%28Phyllotaxys_alternate%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5776/5776304.png
alternative	替代	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/Centre_for_Alternative_Technology_-_geograph.org.uk_-_378837.jpg/250px-Centre_for_Alternative_Technology_-_geograph.org.uk_-_378837.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5776/5776304.png
alternatives	替代方案	https://upload.wikimedia.org/wikipedia/commons/c/cd/Alternatives_Sky_Supernarkt_Logo_2007-2019.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/5776/5776304.png
alumni	校友	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/Young_Marines_Alumni_Association_Logo.tif/lossy-page1-120px-Young_Marines_Alumni_Association_Logo.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9949/9949294.png
always	总是		https://ts1.mm.bing.net/th?id=OIP.UQC9N6PEMyuS1dEEtKV2cwAAAA&pid=15.1
ambassador	大使	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/Brazilian_Ambassador_Eliana_Zugaib.jpg/250px-Brazilian_Ambassador_Eliana_Zugaib.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/14488/14488593.png
amend	修正	https://upload.wikimedia.org/wikipedia/commons/1/16/BillAmend.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/1159/1159633.png
aml	反洗钱	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/277b-AML-90.jpg/250px-277b-AML-90.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.zns66RHwCx8QkCj5XHfq0wAAAA&pid=15.1
an	一		
analysis	分析	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/CORSET_An_Analysis_-_05.jpg/120px-CORSET_An_Analysis_-_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/10397/10397230.png
analysts	分析师	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/Wages_and_Salaries_Analysts_by_Sept_14_1955_Sun_And_Flare_322_3847.jpg/250px-Wages_and_Salaries_Analysts_by_Sept_14_1955_Sun_And_Flare_322_3847.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/17364/17364591.png
analytics	分析	https://upload.wikimedia.org/wikipedia/commons/5/5c/Google_Analytics_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/1803/1803871.png
analyze	分析	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Lubosh_Kavalek_analyzes_with_Vishy_Anand_in_Prague_2011.jpg/250px-Lubosh_Kavalek_analyzes_with_Vishy_Anand_in_Prague_2011.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1006/1006585.png
and	和		
animations	动画	https://upload.wikimedia.org/wikipedia/commons/a/a4/Animexample.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts2.mm.bing.net/th?id=OIP.gyvQK10OpIkmKbtIIcE5YQAAAA&pid=15.1
annotated	已标注	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Markup_menu.jpg/250px-Markup_menu.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.iM8foIICXK_wYSfzNYvGwgAAAA&pid=15.1
announce	宣布	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/GIs_in_Kandahar_watch_President_Obama_announce_the_killing_of_Osama_bin_Laden.jpg/250px-GIs_in_Kandahar_watch_President_Obama_announce_the_killing_of_Osama_bin_Laden.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.-nxH2Qk7y5ZhBM7FW7PZ8QAAAA&pid=15.1
anonymous	匿名		https://cdn-icons-png.flaticon.com/128/634/634742.png
another	另一个	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Another_face_of_Another_Place_-_geograph.org.uk_-_1609022.jpg/250px-Another_face_of_Another_Place_-_geograph.org.uk_-_1609022.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.WPZ-fH07z9BHv79GWpKWMwAAAA&pid=15.1
answer	回答	https://upload.wikimedia.org/wikipedia/commons/7/70/Button_Answer_to_Life.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/1055/1055390.png
answers	回答	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/Yahoo_answers_cup.JPG/250px-Yahoo_answers_cup.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/475/475760.png
anti	反	https://upload.wikimedia.org/wikipedia/commons/f/f4/Anti_USSR.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts2.mm.bing.net/th?id=OIP.6n9S6djzS74GqjyrGTWLcQAAAA&pid=15.1
any	任何	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/Any_Wife_%281922%29_-_2.jpg/250px-Any_Wife_%281922%29_-_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.s2kzjb4scG3Gjul6egNxXgAAAA&pid=15.1
anymore	再也不	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/It_coesn%27t_Matter_Anymore_%28UK%29.jpg/250px-It_coesn%27t_Matter_Anymore_%28UK%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.bQJsLDRYVzH_wE4_jpclVQAAAA&pid=15.1
anyone	任何人	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Anyone_for_Doubles%5E_-_geograph.org.uk_-_753274.jpg/250px-Anyone_for_Doubles%5E_-_geograph.org.uk_-_753274.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.ZxiwnHn-U9oQTLmY5tMGTwAAAA&pid=15.1
anything	任何事	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Hold_Anything.jpg/250px-Hold_Anything.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.57WIP0-7vPlfwhIDApZtsgAAAA&pid=15.1
api	API	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/API_oliewaterskeier.png/250px-API_oliewaterskeier.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/11230/11230683.png
apis	API	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Stamp_of_Indonesia_-_2003_-_Colnect_266035_-_Giant_Honeybee_Apis_dorsata.jpeg/250px-Stamp_of_Indonesia_-_2003_-_Colnect_266035_-_Giant_Honeybee_Apis_dorsata.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/627/627558.png
app	应用		https://ts4.mm.bing.net/th?id=OIP.mvWMwcMZ1pcyz_uknwp9MgAAAA&pid=15.1
appeal	呼吁	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/Socialist_Appeal_banner.jpg/250px-Socialist_Appeal_banner.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.Jf_glegGDEiU0NhWd_mjpwAAAA&pid=15.1
appear	出现	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/Appearance_of_Our_Lady_of_St._Sergius_of_Radonezh_%28finift%29.jpg/250px-Appearance_of_Our_Lady_of_St._Sergius_of_Radonezh_%28finift%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn.jim-nielsen.com/macos/128/all-windows-appear-2023-09-07.png
append	追加	https://upload.wikimedia.org/wikipedia/commons/6/6c/Blender-append-file.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://images.icon-icons.com/62/PNG/128/blue_insert_append_12420.png
application	应用	https://upload.wikimedia.org/wikipedia/commons/8/84/Silk_application_form_delete.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/3595/3595022.png
applications	应用	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia_mobile_app_beta_bug_-_2014-12-18_-_01.png/120px-Wikipedia_mobile_app_beta_bug_-_2014-12-18_-_01.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.wJYSlFTQF3dSn5ateOO3CQAAAA&pid=15.1
apply	应用	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/Newlisp-apply-and-map.png/250px-Newlisp-apply-and-map.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/11340/11340054.png
appointment	预约	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/By_Royal_Appointment_-_geograph.org.uk_-_1581779.jpg/250px-By_Royal_Appointment_-_geograph.org.uk_-_1581779.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9411/9411437.png
apprenticeships	学徒	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/Matchbox_label_-_Recruit_Boys_For_Apprenticeships_-_Czechoslovakia_%28circa_1940s%29_-_MBP1628192029.jpg/250px-Matchbox_label_-_Recruit_Boys_For_Apprenticeships_-_Czechoslovakia_%28circa_1940s%29_-_MBP1628192029.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.PAE9GpM-GF7hN8JL082L7QAAAA&pid=15.1
approach	方法	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/Hobson%27s_DIY_-_Irwin_Approach_-_geograph.org.uk_-_1869967.jpg/120px-Hobson%27s_DIY_-_Irwin_Approach_-_geograph.org.uk_-_1869967.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9186/9186447.png
appropriate	适当	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/Activation_of_the_cAMP_pathway_by_binding_of_ligand_to_its_appropriate_receptor.png/120px-Activation_of_the_cAMP_pathway_by_binding_of_ligand_to_its_appropriate_receptor.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/95/95365.png
approval	批准	https://upload.wikimedia.org/wikipedia/commons/0/07/China_Inspection_Body_and_Laboratory_Mandatory_Approval_example.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/2075/2075667.png
approvals	批准	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Spinning_Dancer.gif/250px-Spinning_Dancer.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2075/2075667.png
approve	批准	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/My_dad_would_approve..._-_geograph.org.uk_-_1101251.jpg/250px-My_dad_would_approve..._-_geograph.org.uk_-_1101251.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4157/4157035.png
approved	已批准	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/Approved_by_the_Postmaster_General_-_geograph.org.uk_-_676731.jpg/250px-Approved_by_the_Postmaster_General_-_geograph.org.uk_-_676731.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4302/4302083.png
apps	应用	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Syl_Apps_vs_five_defenders.jpg/250px-Syl_Apps_vs_five_defenders.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIF.JLyEHojJKTUKXenAoBU6jg&pid=15.1
architects	架构师	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Michael_bell_founder_of_Michael_Bell_Architects_Sydney.webp/250px-Michael_bell_founder_of_Michael_Bell_Architects_Sydney.webp?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.nUhwRTDnRnuVJ_fjHSYQhgAAAA&pid=15.1
architecture	架构	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/Decorated_style_English_Gothic_architecture_and_architectural_ornamentation.jpg/250px-Decorated_style_English_Gothic_architecture_and_architectural_ornamentation.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.tDhLjHPp6NAdYNKzjVlPlwAAAA&pid=15.1
architectures	架构	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/Architectes.medievaux.png/250px-Architectes.medievaux.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.AV-CICCEXZ26KjiQthT9NQAAAA&pid=15.1
archive	归档	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Archive_Guyana.png/250px-Archive_Guyana.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://images.icon-icons.com/3178/PNG/96/file_archive_folders_icon_193943.png
archives	归档	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Archives_seigneuriales%2C_1507%2C_Archives_de_l%27Etat_de_Neuch%C3%A2tel_verso_de_la_bulle_%28AS-B6.16%29.tif/lossy-page1-250px-Archives_seigneuriales%2C_1507%2C_Archives_de_l%27Etat_de_Neuch%C3%A2tel_verso_de_la_bulle_%28AS-B6.16%29.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://images.icon-icons.com/3178/PNG/96/file_archive_folders_icon_193943.png
are	是		https://ts2.mm.bing.net/th?id=OIP.-aTN2bd1UCi5ExjKAbjVrAAAAA&pid=15.1
area	区域	https://upload.wikimedia.org/wikipedia/commons/c/c5/Tools_Inquiry_Surface_Area_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/1295/1295109.png
argue	争论	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/James_Argue.jpg/250px-James_Argue.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5706/5706639.png
around	周围	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Sailing_Alone_Around_the_World-0080.jpg/250px-Sailing_Alone_Around_the_World-0080.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/12872/12872553.png
arrivals	到达	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/The_Arrivals_Gate_at_Leicester_Railway_Station_-_geograph.org.uk_-_1576167.jpg/250px-The_Arrivals_Gate_at_Leicester_Railway_Station_-_geograph.org.uk_-_1576167.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://icons.iconarchive.com/icons/microsoft/fluentui-emoji-mono/128/Airplane-Arrival-icon.png
arrive	到达	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/The_Next_Tram_Will_Arrive_in_Approximately_Five_Years_-_geograph.org.uk_-_1330341.jpg/250px-The_Next_Tram_Will_Arrive_in_Approximately_Five_Years_-_geograph.org.uk_-_1330341.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://icons.iconarchive.com/icons/microsoft/fluentui-emoji-mono/128/Airplane-Arrival-icon.png
arrives	到达	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Uetlibergbahn_arrives_at_Uetliberg.jpg/250px-Uetlibergbahn_arrives_at_Uetliberg.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.yHekENNuHB-E3fFMYE8v5QAAAA&pid=15.1
art	艺术	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/Roundabout_public_artwork_on_the_A13_road%2C_London.jpg/250px-Roundabout_public_artwork_on_the_A13_road%2C_London.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.DqjzwRxjksKtYYmeaNy84wAAAA&pid=15.1
articles	文章	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/WP_Good_Articles_Christmas_Logo.png/250px-WP_Good_Articles_Christmas_Logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.7caac-UtZEX_lh3muPYovgAAAA&pid=15.1
artifacts	产物	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/Artifacts_JPEG_Unnoticeable.jpg/250px-Artifacts_JPEG_Unnoticeable.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.Lv_d8sN6ddeH1aRZW1NEmwAAAA&pid=15.1
as	作为		
ask	询问	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Ask_lindman.jpg/250px-Ask_lindman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://images.icon-icons.com/306/PNG/96/Ask-Icon_34028.png
asking	询问		https://cdn-icons-png.flaticon.com/128/3528/3528399.png
asks	询问	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Asks_kyrka%2C_stol.jpg/120px-Asks_kyrka%2C_stol.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3528/3528449.png
asset	资产	https://upload.wikimedia.org/wikipedia/commons/0/0a/Asset-1-wp20.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/10365/10365588.png
assets	资产	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/LUSO_Digital_Assets_Logo_Horizontal.png/250px-LUSO_Digital_Assets_Logo_Horizontal.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1728/1728914.png
assign	分配	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Blender3d_Edit_mode_assign_remove_buttons.jpg/250px-Blender3d_Edit_mode_assign_remove_buttons.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/13271/13271263.png
assistants	助理	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/Iva_Majoli.JPG/250px-Iva_Majoli.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/18621/18621537.png
assistive	辅助	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Assistive_Listening_Device.jpg/250px-Assistive_Listening_Device.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.je4ZWlnBUE5i8i7DetMG5AAAAA&pid=15.1
assume	假设	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/Assume_Good_Faith_Flowchart.png/120px-Assume_Good_Faith_Flowchart.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.AYd7TSoXe_Wvn-jyZfjERwAAAA&pid=15.1
assumes	假设	https://upload.wikimedia.org/wikipedia/commons/9/90/Thomas_DeLaney_assumes_command_of_the_captive%27s_hospital.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts1.mm.bing.net/th?id=OIP.f3sYkg--SEQ-Nw2FaWBzTgAAAA&pid=15.1
assurance	保证	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/Refuge_Assurance_Building_clock_tower.jpg/120px-Refuge_Assurance_Building_clock_tower.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/18415/18415890.png
async	异步	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/JK_FF_async.png/250px-JK_FF_async.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.vQq4mj1QsZQWLmjdfwOJXgAAAA&pid=15.1
at	在		
atomic	原子		https://ts2.mm.bing.net/th?id=OIP.5a5uuVsXU05wEuEi80s6yQAAAA&pid=15.1
attack	攻击	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/Aldrich_Attack_movie_trailer_screenshot2.jpg/250px-Aldrich_Attack_movie_trailer_screenshot2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/8193/8193165.png
attacker	攻击者	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/Pakistan_Air_Force_Supermarine_Attacker_Aircraft.jpg/250px-Pakistan_Air_Force_Supermarine_Attacker_Aircraft.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/15096/15096971.png
attacks	攻击	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Two_firefighters_spray_water_on_the_debris_and_rubble_at_the_Western_ring_of_the_Pentagon_Building_hours_after_the_September_11%2C_2001_attacks_DA-SD-03-11475.jpg/250px-Two_firefighters_spray_water_on_the_debris_and_rubble_at_the_Western_ring_of_the_Pentagon_Building_hours_after_the_September_11%2C_2001_attacks_DA-SD-03-11475.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/11651/11651032.png
attend	出席	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Seiwa_Junior_High_School_Relief.jpg/250px-Seiwa_Junior_High_School_Relief.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3589/3589030.png
attendance	出勤	https://upload.wikimedia.org/wikipedia/commons/0/0f/CA_Drill_Attendance_Ribbon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.jcnZunUlTawGRCcvXd9p6AAAAA&pid=15.1
attendee	参会者	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Attendee_party_17.JPG/250px-Attendee_party_17.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2/2123.png
attending	参加	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Students_Attending_Seminar.jpg/250px-Students_Attending_Seminar.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3589/3589030.png
attention	注意	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Attention_%28Bugle_Call%29.png/250px-Attention_%28Bugle_Call%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2797/2797388.png
attest	证明	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Gough_Whitlam_attestation_paper_%28Royal_Australian_Air_Force%29.jpg/250px-Gough_Whitlam_attestation_paper_%28Royal_Australian_Air_Force%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.IQ_bqdbtQyxilXJELNCfVAAAAA&pid=15.1
attributes	属性	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/William_Paley_Natural_Theology_or_Evidences_of_the_Existence_and_Attributes_of_the_Deity_Title_Page_1802.jpg/120px-William_Paley_Natural_Theology_or_Evidences_of_the_Existence_and_Attributes_of_the_Deity_Title_Page_1802.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.GOe65TApVjVzfCWbIX7cigAAAA&pid=15.1
