word	zh	image	icon
formatting	格式化	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/VisualEditor_-_Toolbar_-_Formatting_-_fr.png/120px-VisualEditor_-_Toolbar_-_Formatting_-_fr.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3814/3814711.png
forms	表单	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/Unique_Forms_of_Continuity_in_Space%2C_original_plaster.jpg/250px-Unique_Forms_of_Continuity_in_Space%2C_original_plaster.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.2VL2BzV7CRD7QbcIvuB5lQAAAA&pid=15.1
formularies	处方集	https://upload.wikimedia.org/wikipedia/commons/0/05/Abrahammendelssohnb.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/2991/2991110.png
forums	论坛	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Anderson%2C_Domenico_%281854-1938%29_-_The_Roman_Forum%2C_awarded_silver_medal_at_Chicago_Convention%2C_1887.jpg/250px-Anderson%2C_Domenico_%281854-1938%29_-_The_Roman_Forum%2C_awarded_silver_medal_at_Chicago_Convention%2C_1887.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2312/2312585.png
forward	向前		https://cdn-icons-png.flaticon.com/128/318/318350.png
found	发现	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/Blake_The_Girl_Found_2.jpg/250px-Blake_The_Girl_Found_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2748/2748558.png
founders	创始人	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/Founders_Court%2C_Lothbury_-_geograph.org.uk_-_402028.jpg/250px-Founders_Court%2C_Lothbury_-_geograph.org.uk_-_402028.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/8089/8089739.png
frame	框架	https://upload.wikimedia.org/wikipedia/commons/9/9f/Farm-Fresh_picture_frame.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/1438/1438661.png
frameworks	框架	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/High_resolution_bimodal_AFM_image_of_elastic_properties_of_metal_organic_frameworks.png/120px-High_resolution_bimodal_AFM_image_of_elastic_properties_of_metal_organic_frameworks.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/7758/7758133.png
fraud	欺诈	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/Frauds_and_Frenzies.jpg/250px-Frauds_and_Frenzies.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1671/1671618.png
free	免费	https://upload.wikimedia.org/wikipedia/commons/e/ec/Duty-free-shops.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn0.iconfinder.com/data/icons/ecommerce-solid-14/64/free-512.png
freemium	免费增值	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Representa%C3%A7%C3%A3o_da_rela%C3%A7%C3%A3o_entre_usu%C3%A1rios_gratuitos_e_pagantes_no_modelo_de_neg%C3%B3cios_freemium.png/250px-Representa%C3%A7%C3%A3o_da_rela%C3%A7%C3%A3o_entre_usu%C3%A1rios_gratuitos_e_pagantes_no_modelo_de_neg%C3%B3cios_freemium.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1620/1620462.png
freeze	冻结	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/AdVantage_Plus_BenchTop_Freeze_Dryer.png/250px-AdVantage_Plus_BenchTop_Freeze_Dryer.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2248/2248058.png
freezes	冻结	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/Sunday_I%27ll_fight_till_Hell_freezes_over.jpg/250px-Sunday_I%27ll_fight_till_Hell_freezes_over.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3389/3389143.png
fresh	新鲜	https://upload.wikimedia.org/wikipedia/commons/3/3c/Fresh_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/6724/6724525.png
freshness	新鲜度	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Freshness_Burger_Jingumae.jpg/250px-Freshness_Burger_Jingumae.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.30PuZC855C2E2-lqbRjxwgAAAA&pid=15.1
friction	摩擦	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/Static_friction_flat.jpg/250px-Static_friction_flat.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1533/1533970.png
friendly	友好	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/WVMap-doton-Friendly.PNG/250px-WVMap-doton-Friendly.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.3thLMj4u1eUdBJmwDdjY-wAAAA&pid=15.1
from	从		
front	前面	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Mercedes-Benz_Gel%C3%A4ndewagen_Norwegian_military_front.jpg/250px-Mercedes-Benz_Gel%C3%A4ndewagen_Norwegian_military_front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.WBijLXKOQ1Z-CGD_6KSQLgAAAA&pid=15.1
frontline	一线	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Frontline_logo.png/250px-Frontline_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.EnWrOr30dhp2M5mYmInWuwAAAA&pid=15.1
frozen	冻结	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Frozen-band.jpg/250px-Frozen-band.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4669/4669912.png
full	完整	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/Full_Moon.jpg/250px-Full_Moon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/6674/6674591.png
function	函数	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/Graph_function_%28multiplication%29_026.png/250px-Graph_function_%28multiplication%29_026.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3299/3299929.png
functional	功能	https://upload.wikimedia.org/wikipedia/commons/8/87/Functional_magnetic_resonance_imaging.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.R3UAQK9ajq6Hmxi2pusaigAAAA&pid=15.1
functions	函数	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Area_functions_name.jpg/250px-Area_functions_name.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3299/3299929.png
fund	基金		https://ts2.mm.bing.net/th?id=OIP.XXeCI4MNlfso4gQJANllIAAAAA&pid=15.1
fundamentals	基础	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/Fundamentals_of_lighting.png/250px-Fundamentals_of_lighting.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4207/4207253.png
fundraising	筹款	https://upload.wikimedia.org/wikipedia/commons/f/f4/Fundraising_2009-micro-free-ja.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/16829/16829547.png
funds	资金	https://upload.wikimedia.org/wikipedia/commons/9/91/Funds_and_Managers.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/2329/2329851.png
future	未来	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/Future_University_main_sign.jpg/250px-Future_University_main_sign.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.y1b1eNxlj2ubXn1wnD146wAAAA&pid=15.1
fuzzy	模糊	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/Fuzzy_mu_x_gamma-graphic.png/250px-Fuzzy_mu_x_gamma-graphic.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.TunHqZm9GUyEPduwA1EhfwAAAA&pid=15.1
gained	获得	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/Alaziz_Takeaway_-_Gain_Lane_-_geograph.org.uk_-_1598286.jpg/250px-Alaziz_Takeaway_-_Gain_Lane_-_geograph.org.uk_-_1598286.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.kr1F5JFd5q7YH_kVomuflQAAAA&pid=15.1
gallery	展厅	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/An_unusual_art_gallery_in_Stichill_near_Kelso_-_geograph.org.uk_-_3029598.jpg/250px-An_unusual_art_gallery_in_Stichill_near_Kelso_-_geograph.org.uk_-_3029598.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1040/1040241.png
game	游戏	https://upload.wikimedia.org/wikipedia/commons/9/9d/Game_piece_MET_11.151.306-AC-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts3.mm.bing.net/th?id=OIP.ccBm8ofBL2fNASvHmaFNzAAAAA&pid=15.1
gaps	差距	https://upload.wikimedia.org/wikipedia/commons/9/97/Blanket_soldier.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts4.mm.bing.net/th?id=OIP.cNm8p6YpIHekgZPioJG6qAAAAA&pid=15.1
garbage	垃圾	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/Garbage_collection.gif/250px-Garbage_collection.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.NaGjzDFzk_BPmbkG5dGqiwAAAA&pid=15.1
gate	门		https://cdn-icons-png.flaticon.com/128/3936/3936828.png
gates	关卡	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Bill_gates_b4.jpg/250px-Bill_gates_b4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1207/1207248.png
gather	收集	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/Gather_Ye_Rosebuds_-_Ophelia.jpg/250px-Gather_Ye_Rosebuds_-_Ophelia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/17054/17054363.png
general	通用	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/American_General_Officer%2C_1779%2C_from_the_Military_Series_%28N224%29_issued_by_Kinney_Tobacco_Company_to_promote_Sweet_Caporal_Cigarettes_MET_DPB872386.jpg/120px-American_General_Officer%2C_1779%2C_from_the_Military_Series_%28N224%29_issued_by_Kinney_Tobacco_Company_to_promote_Sweet_Caporal_Cigarettes_MET_DPB872386.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://icons.iconarchive.com/icons/iconshock/real-vista-jobs/128/general-icon.png
generate	生成	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Transformer_and_electricity_power_generating_gear_at_Knapton_Power_Station_-_geograph.org.uk_-_545607.jpg/250px-Transformer_and_electricity_power_generating_gear_at_Knapton_Power_Station_-_geograph.org.uk_-_545607.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIF.N3RD2KJniZVNQJvRJWCoSg&pid=15.1
generated	已生成	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Creativity_Machine_Generated_Face_from_1997.png/250px-Creativity_Machine_Generated_Face_from_1997.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.rVq6kgqQLt3EHff1lyroQgAAAA&pid=15.1
generation	生成	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Generation_War.jpg/250px-Generation_War.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/4660/4660767.png
generative	生成式	https://upload.wikimedia.org/wikipedia/commons/0/06/Generative_dance.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts4.mm.bing.net/th?id=OIP.nypgVKvjsqnemqnSbVX4LAAAAA&pid=15.1
generosity	慷慨	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/Generosity_remembered_at_Holy_Trinity%2C_Wistanstow_-_geograph.org.uk_-_1442231.jpg/250px-Generosity_remembered_at_Holy_Trinity%2C_Wistanstow_-_geograph.org.uk_-_1442231.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.N-GzMh4rULi6i6KMYN9APwAAAA&pid=15.1
gently	轻轻地	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/The_gently_flowing_Monnow_-_geograph.org.uk_-_714596.jpg/250px-The_gently_flowing_Monnow_-_geograph.org.uk_-_714596.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.Dvg3P7dzRkaWVgfkFBlgPQAAAA&pid=15.1
genuine	真实	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Genuine_Rocna.jpg/250px-Genuine_Rocna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.uWDAFcfyFwidUTws1yMJkgAAAA&pid=15.1
geospatial	地理空间		https://ts1.mm.bing.net/th?id=OIP.j3ikzZ3cX5dKztNYEJkDCQAAAA&pid=15.1
get	获取	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Get-out-354x450.jpg/250px-Get-out-354x450.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.P_UcYi1sQx-nfL4G_B60jgAAAA&pid=15.1
gets	获取	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/It_Gets_Better_logo.png/250px-It_Gets_Better_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.XSHZAtIpV3-LIVveCsxQDwAAAA&pid=15.1
gift	礼物	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/Gift_from_the_chief_of_Bana.JPG/250px-Gift_from_the_chief_of_Bana.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://icons.iconarchive.com/icons/custom-icon-design/happy-easter/128/Gift-icon.png
git	Git	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Git-Gay-1960.jpg/120px-Git-Gay-1960.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.JKRAZoJUmTLCemgAzdzd7AAAAA&pid=15.1
give	给予	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Give%2824%29D%C3%B8befont_%281%29.JPG/250px-Give%2824%29D%C3%B8befont_%281%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/812/812319.png
global	全局	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/Global_warming_ubx.png/250px-Global_warming_ubx.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1231/1231223.png
glossaries	术语表	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/Pooles_cover.jpg/250px-Pooles_cover.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5402/5402392.png
glossary	术语表	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/A_Glossary_of_Terms_Used_in_Heraldry%2Cp530.png/250px-A_Glossary_of_Terms_Used_in_Heraldry%2Cp530.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/5402/5402392.png
go	去		
goal	目标	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Ball_goal_%28test%29.png/250px-Ball_goal_%28test%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1694/1694262.png
goals	目标	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Goalscape_%27Life_Goals%27_screenshot.png/250px-Goalscape_%27Life_Goals%27_screenshot.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/10605/10605943.png
going	正在		https://cdn-icons-png.flaticon.com/128/5690/5690520.png
golden	黄金	https://upload.wikimedia.org/wikipedia/commons/b/ba/Golden_Retriever_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/7880/7880071.png
good	好	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/GMA_%28Good_Morning_America%29_logo.jpg/250px-GMA_%28Good_Morning_America%29_logo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1027/1027567.png
goods	货物	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/Worldly_Goods_%281924%29_-_2.jpg/250px-Worldly_Goods_%281924%29_-_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts1.mm.bing.net/th?id=OIP.4nMfgDoIaysKNduYG-ARuAAAAA&pid=15.1
govern	治理	https://upload.wikimedia.org/wikipedia/commons/e/ee/World_government_hierarchy.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/6715/6715844.png
governs	治理	https://upload.wikimedia.org/wikipedia/commons/f/f8/George_McGovern_UH.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/6715/6715844.png
graceful	优雅	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/General_Wade%27s_graceful_Tummel_Bridge_-_geograph.org.uk_-_1437959.jpg/250px-General_Wade%27s_graceful_Tummel_Bridge_-_geograph.org.uk_-_1437959.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.qhwjC7zJ7aLHn5wjfewg0wAAAA&pid=15.1
gracefully	优雅地	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Dantheman_landing_gracefully_%28534474148%29.jpg/250px-Dantheman_landing_gracefully_%28534474148%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.VbMfzC2URhQSrlZ3rv5YCwAAAA&pid=15.1
grade	成绩	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/St._Grada_Church%2C_Grade_-_geograph.org.uk_-_994338.jpg/250px-St._Grada_Church%2C_Grade_-_geograph.org.uk_-_994338.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/10211/10211044.png
grades	成绩	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/Grades_for_Python_Program.png/120px-Grades_for_Python_Program.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.avjOgtZzs9qxvuiSNWo4EQAAAA&pid=15.1
gradually	逐渐	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/Gradual_of_King_John_Albert.jpg/250px-Gradual_of_King_John_Albert.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.pz4eVcB6ReNzhZj_SuBTRwAAAA&pid=15.1
grain	粒度		https://cdn-icons-png.flaticon.com/128/1016/1016970.png
grandfathered	grandfather	https://upload.wikimedia.org/wikipedia/commons/d/d7/Gramps-logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts1.mm.bing.net/th?id=OIP.99tTDkcT20aN0iVfuNCYZQAAAA&pid=15.1
grant	授予	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/Duncan_Grant_with_John_Maynard_Keynes.jpg/250px-Duncan_Grant_with_John_Maynard_Keynes.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.awBpkfF9Sf7Nutj5Uez5igAAAA&pid=15.1
grants	授予	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/NMMap-doton-Grants.PNG/250px-NMMap-doton-Grants.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/12663/12663089.png
graph	图	https://upload.wikimedia.org/wikipedia/commons/c/ca/WheelGraph.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts1.mm.bing.net/th?id=OIP.1j328PVqM_ARvMSA-ytZOQAAAA&pid=15.1
graphs	图	https://upload.wikimedia.org/wikipedia/commons/c/ca/WheelGraph.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/404/404672.png
great	很好	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Great_Yarmouth%2C_postbox_No._NR30_3050%2C_within_ASDA_-_geograph.org.uk_-_1605249.jpg/250px-Great_Yarmouth%2C_postbox_No._NR30_3050%2C_within_ASDA_-_geograph.org.uk_-_1605249.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9307/9307113.png
green	绿色	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/Eva_Green_%28Headshot%29.jpg/250px-Eva_Green_%28Headshot%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts2.mm.bing.net/th?id=OIP.vCS5w6uaUjGeqR8pTdKcwgAAAA&pid=15.1
greenwashing	漂绿	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Greenwashing.png/250px-Greenwashing.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.RSgMapnpRuMWs5x_EP24NgAAAA&pid=15.1
greeters	迎宾	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Ben_Greet_as_Boomblehardt.jpg/250px-Ben_Greet_as_Boomblehardt.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/1995/1995417.png
grounded	扎实	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Grounding_circle_logo_v1.jpg/250px-Grounding_circle_logo_v1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts4.mm.bing.net/th?id=OIP.dJqjh3zgyKGV6mY3LGIFcAAAAA&pid=15.1
group	组		https://cdn-icons-png.flaticon.com/128/615/615075.png
groups	组	https://upload.wikimedia.org/wikipedia/commons/d/dd/Antambahoaka_ethnic_group_of_Madagascar.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://ts1.mm.bing.net/th?id=OIP.l4UCmcQbBCtVh5X0kB4hvwAAAA&pid=15.1
grow	增长	https://upload.wikimedia.org/wikipedia/commons/d/d1/Grow_house_plants.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled	https://cdn-icons-png.flaticon.com/128/2303/2303665.png
grows	增长	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/Pollyanna_Grows_Up_illustration.jpg/250px-Pollyanna_Grows_Up_illustration.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3314/3314612.png
growth	增长	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/GrowthRateScreechOwls.jpg/120px-GrowthRateScreechOwls.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/3281/3281323.png
guard	防护	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Coast_Guard_Air_Station_Salem_patch.png/250px-Coast_Guard_Air_Station_Salem_patch.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2986/2986423.png
guardrails	护栏	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Railings%2C_Longholme_Methodist_Church.jpg/250px-Railings%2C_Longholme_Methodist_Church.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/9752/9752949.png
guards	守卫	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/450px-Coldstream_guards_hougoumont.jpg/250px-450px-Coldstream_guards_hougoumont.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://ts3.mm.bing.net/th?id=OIP.8xQEr7YwI-sjOlx-Kf65bgAAAA&pid=15.1
guesses	猜测	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Any_guesses%3F_%2887835187%29.jpg/120px-Any_guesses%3F_%2887835187%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail	https://cdn-icons-png.flaticon.com/128/2817/2817057.png
